timestamp,node_id,epoch,step,loss,perplexity,samples,tokens
2026-08-28 06:24:02,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,7,7,1.8281,6.2221,3104,6356992
2026-08-28 06:24:57,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,7,8,2.1094,8.2433,3136,6422528
2026-08-28 06:25:04,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,7,1,2.2500,9.4877,2912,5963776
2026-08-28 06:25:53,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,7,9,2.2656,9.6369,3168,6488064
2026-08-28 06:25:59,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,7,2,2.4219,11.2672,2944,6029312
2026-08-28 06:26:49,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,7,10,1.7109,5.5339,3200,6553600
2026-08-28 06:26:55,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,7,3,2.1562,8.6382,2976,6094848
2026-08-28 06:27:45,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,7,11,1.9219,6.8339,3232,6619136
2026-08-28 06:27:51,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,7,4,2.0000,7.3891,3008,6160384
2026-08-28 06:28:40,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,7,12,1.8359,6.2708,3264,6684672
2026-08-28 06:28:46,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,7,5,2.0312,7.6232,3040,6225920
2026-08-28 06:29:36,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,7,13,1.4688,4.3440,3296,6750208
2026-08-28 06:29:42,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,7,6,2.5312,12.5686,3072,6291456
2026-08-28 06:30:31,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,7,14,1.9375,6.9414,3328,6815744
2026-08-28 06:30:37,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,7,7,1.8438,6.3205,3104,6356992
2026-08-28 06:31:27,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,7,15,2.0625,7.8656,3360,6881280
2026-08-28 06:31:33,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,7,8,2.1250,8.3729,3136,6422528
2026-08-28 06:32:28,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,7,9,2.2812,9.7884,3168,6488064
2026-08-28 06:33:24,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,7,10,1.7344,5.6655,3200,6553600
2026-08-28 06:34:21,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,7,11,1.9375,6.9414,3232,6619136
2026-08-28 06:35:10,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,8,1,2.1562,8.6382,3392,6946816
2026-08-28 06:35:17,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,7,12,1.8594,6.4199,3264,6684672
2026-08-28 06:36:06,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,8,2,1.9375,6.9414,3424,7012352
2026-08-28 06:36:13,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,7,13,1.4766,4.3780,3296,6750208
2026-08-28 06:37:01,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,8,3,1.9922,7.3316,3456,7077888
2026-08-28 06:37:08,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,7,14,1.9453,6.9957,3328,6815744
2026-08-28 06:37:57,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,8,4,1.9297,6.8874,3488,7143424
2026-08-28 06:38:04,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,7,15,2.0781,7.9893,3360,6881280
2026-08-28 06:38:53,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,8,5,1.6406,5.1583,3520,7208960
2026-08-28 06:39:48,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,8,6,1.4141,4.1128,3552,7274496
2026-08-28 06:40:44,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,8,7,1.9062,6.7275,3584,7340032
2026-08-28 06:41:39,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,8,8,1.6719,5.3223,3616,7405568
2026-08-28 06:41:43,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,8,1,2.1719,8.7749,3392,6946816
2026-08-28 06:42:35,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,8,9,2.0938,8.1157,3648,7471104
2026-08-28 06:42:39,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,8,2,1.9453,6.9957,3424,7012352
2026-08-28 06:43:31,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,8,10,1.7578,5.7997,3680,7536640
2026-08-28 06:43:34,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,8,3,2.0156,7.5052,3456,7077888
2026-08-28 06:44:28,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,8,11,2.0469,7.7439,3712,7602176
2026-08-28 06:44:30,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,8,4,1.9297,6.8874,3488,7143424
2026-08-28 06:45:24,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,8,12,1.7812,5.9370,3744,7667712
2026-08-28 06:45:25,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,8,5,1.6484,5.1987,3520,7208960
2026-08-28 06:46:20,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,8,13,1.8359,6.2708,3776,7733248
2026-08-28 06:46:21,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,8,6,1.4219,4.1450,3552,7274496
2026-08-28 06:47:15,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,8,14,1.5625,4.7707,3808,7798784
2026-08-28 06:47:17,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,8,7,1.9062,6.7275,3584,7340032
2026-08-28 06:48:11,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,8,15,1.7188,5.5778,3840,7864320
2026-08-28 06:48:12,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,8,8,1.6797,5.3639,3616,7405568
2026-08-28 06:49:08,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,8,9,2.0938,8.1157,3648,7471104
2026-08-28 06:50:03,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,8,10,1.7656,5.8451,3680,7536640
2026-08-28 06:51:00,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,8,11,2.0469,7.7439,3712,7602176
2026-08-28 06:51:51,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,9,1,1.6484,5.1987,3872,7929856
2026-08-28 06:51:55,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,8,12,1.7812,5.9370,3744,7667712
2026-08-28 06:52:47,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,9,2,1.4922,4.4469,3904,7995392
2026-08-28 06:52:51,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,8,13,1.8281,6.2221,3776,7733248
2026-08-28 06:53:42,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,9,3,1.8984,6.6752,3936,8060928
2026-08-28 06:53:46,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,8,14,1.5781,4.8457,3808,7798784
2026-08-28 06:54:38,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,9,4,1.5781,4.8457,3968,8126464
2026-08-28 06:54:42,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,8,15,1.7188,5.5778,3840,7864320
2026-08-28 06:55:33,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,9,5,1.5781,4.8457,4000,8192000
2026-08-28 06:56:29,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,9,6,1.7266,5.6215,4032,8257536
2026-08-28 06:57:25,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,9,7,1.7969,6.0309,4064,8323072
2026-08-28 06:58:20,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,9,8,1.9297,6.8874,4096,8388608
2026-08-28 06:58:25,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,9,1,1.6484,5.1987,3872,7929856
2026-08-28 06:59:16,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,9,9,2.0625,7.8656,4128,8454144
2026-08-28 06:59:21,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,9,2,1.4922,4.4469,3904,7995392
2026-08-28 07:00:12,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,9,10,2.1094,8.2433,4160,8519680
2026-08-28 07:00:16,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,9,3,1.9062,6.7275,3936,8060928
2026-08-28 07:01:08,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,9,11,1.4766,4.3780,4192,8585216
2026-08-28 07:01:12,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,9,4,1.5859,4.8837,3968,8126464
2026-08-28 07:02:04,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,9,12,1.8047,6.0781,4224,8650752
2026-08-28 07:02:07,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,9,5,1.5781,4.8457,4000,8192000
2026-08-28 07:03:00,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,9,13,1.6875,5.4059,4256,8716288
2026-08-28 07:03:03,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,9,6,1.7344,5.6655,4032,8257536
2026-08-28 07:03:55,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,9,14,1.8594,6.4199,4288,8781824
2026-08-28 07:03:59,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,9,7,1.7969,6.0309,4064,8323072
2026-08-28 07:04:51,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,9,15,1.3516,3.8636,4320,8847360
2026-08-28 07:04:54,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,9,8,1.9297,6.8874,4096,8388608
2026-08-28 07:05:50,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,9,9,2.0469,7.7439,4128,8454144
2026-08-28 07:06:45,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,9,10,2.1094,8.2433,4160,8519680
2026-08-28 07:07:42,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,9,11,1.4766,4.3780,4192,8585216
2026-08-28 07:08:28,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,10,1,1.8906,6.6233,4352,8912896
2026-08-28 07:08:38,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,9,12,1.8203,6.1737,4224,8650752
2026-08-28 07:09:24,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,10,2,1.6562,5.2394,4384,8978432
2026-08-28 07:09:33,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,9,13,1.6953,5.4483,4256,8716288
2026-08-28 07:10:19,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,10,3,1.8203,6.1737,4416,9043968
2026-08-28 07:10:29,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,9,14,1.8594,6.4199,4288,8781824
2026-08-28 07:11:15,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,10,4,1.6953,5.4483,4448,9109504
2026-08-28 07:11:25,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,9,15,1.3594,3.8939,4320,8847360
2026-08-28 07:12:11,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,10,5,1.6562,5.2394,4480,9175040
2026-08-28 07:13:06,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,10,6,1.7734,5.8908,4512,9240576
2026-08-28 07:14:02,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,10,7,2.1406,8.5045,4544,9306112
2026-08-28 07:14:57,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,10,8,1.3281,3.7739,4576,9371648
2026-08-28 07:15:04,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,10,1,1.8906,6.6233,4352,8912896
2026-08-28 07:15:53,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,10,9,1.7188,5.5778,4608,9437184
2026-08-28 07:16:00,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,10,2,1.6641,5.2809,4384,8978432
2026-08-28 07:16:49,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,10,10,2.2344,9.3409,4640,9502720
2026-08-28 07:16:55,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,10,3,1.8281,6.2221,4416,9043968
2026-08-28 07:17:45,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,10,11,1.4844,4.4123,4672,9568256
2026-08-28 07:17:51,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,10,4,1.6953,5.4483,4448,9109504
2026-08-28 07:18:41,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,10,12,1.8906,6.6233,4704,9633792
2026-08-28 07:18:46,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,10,5,1.6484,5.1987,4480,9175040
2026-08-28 07:19:37,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,10,13,1.6328,5.1182,4736,9699328
2026-08-28 07:19:42,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,10,6,1.7734,5.8908,4512,9240576
2026-08-28 07:20:32,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,10,14,1.6875,5.4059,4768,9764864
2026-08-28 07:20:38,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,10,7,2.1250,8.3729,4544,9306112
2026-08-28 07:21:28,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,10,15,1.8906,6.6233,4800,9830400
2026-08-28 07:21:33,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,10,8,1.3281,3.7739,4576,9371648
2026-08-28 07:22:29,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,10,9,1.7109,5.5339,4608,9437184
2026-08-28 07:23:24,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,10,10,2.2188,9.1963,4640,9502720
2026-08-28 07:24:22,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,10,11,1.4688,4.3440,4672,9568256
2026-08-28 07:25:10,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,11,1,1.7656,5.8451,4832,9895936
2026-08-28 07:25:17,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,10,12,1.9062,6.7275,4704,9633792
2026-08-28 07:26:06,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,11,2,1.8438,6.3205,4864,9961472
2026-08-28 07:26:13,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,10,13,1.6328,5.1182,4736,9699328
2026-08-28 07:27:01,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,11,3,1.7969,6.0309,4896,10027008
2026-08-28 07:27:08,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,10,14,1.7031,5.4909,4768,9764864
2026-08-28 07:27:57,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,11,4,1.8750,6.5208,4928,10092544
2026-08-28 07:28:04,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,10,15,1.9453,6.9957,4800,9830400
2026-08-28 07:28:53,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,11,5,1.6328,5.1182,4960,10158080
2026-08-28 07:29:48,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,11,6,1.4219,4.1450,4992,10223616
2026-08-28 07:30:44,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,11,7,2.0312,7.6232,5024,10289152
2026-08-28 07:31:39,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,11,8,1.7188,5.5778,5056,10354688
2026-08-28 07:31:46,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,11,1,1.7578,5.7997,4832,9895936
2026-08-28 07:32:35,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,11,9,1.4453,4.2431,5088,10420224
2026-08-28 07:32:41,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,11,2,1.8359,6.2708,4864,9961472
2026-08-28 07:33:31,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,11,10,1.6094,4.9998,5120,10485760
2026-08-28 07:33:36,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,11,3,1.8047,6.0781,4896,10027008
2026-08-28 07:34:28,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,11,11,1.7656,5.8451,5152,10551296
2026-08-28 07:34:32,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,11,4,1.8828,6.5719,4928,10092544
2026-08-28 07:35:24,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,11,12,1.9453,6.9957,5184,10616832
2026-08-28 07:35:28,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,11,5,1.6406,5.1583,4960,10158080
2026-08-28 07:36:19,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,11,13,1.5859,4.8837,5216,10682368
2026-08-28 07:36:23,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,11,6,1.4219,4.1450,4992,10223616
2026-08-28 07:37:15,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,11,14,1.7969,6.0309,5248,10747904
2026-08-28 07:37:19,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,11,7,2.0469,7.7439,5024,10289152
2026-08-28 07:38:11,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,11,15,1.7969,6.0309,5280,10813440
2026-08-28 07:38:15,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,11,8,1.7109,5.5339,5056,10354688
2026-08-28 07:39:10,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,11,9,1.4453,4.2431,5088,10420224
2026-08-28 07:40:06,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,11,10,1.6094,4.9998,5120,10485760
2026-08-28 07:41:03,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,11,11,1.7656,5.8451,5152,10551296
2026-08-28 07:41:44,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,12,1,1.7344,5.6655,5312,10878976
2026-08-28 07:41:59,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,11,12,1.9375,6.9414,5184,10616832
2026-08-28 07:42:39,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,12,2,1.6641,5.2809,5344,10944512
2026-08-28 07:42:55,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,11,13,1.5859,4.8837,5216,10682368
2026-08-28 07:43:35,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,12,3,1.7500,5.7546,5376,11010048
2026-08-28 07:43:50,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,11,14,1.7891,5.9841,5248,10747904
2026-08-28 07:44:30,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,12,4,2.1406,8.5045,5408,11075584
2026-08-28 07:44:46,slakshna1r2qmhcgzsvfqdf8r8w5wt2y5wkthwu89kayjpd,11,15,1.7969,6.0309,5280,10813440
2026-08-28 07:45:26,slakshna1vk43zgsr8n8aar6e44e3q4qqc7l2sjhgcjr9va,12,5,1.3750,3.9551,5440,11141120
